Pressure(Pa),Temperature(K),H2S_mole_frac,CO2_mole_frac,H2S_uptake,CO2_uptake,H2S_Error,CO2_Error
1000000.09,320.,0.02,0.98,20.7285686768,473.2579614986,0.4835556122,5.8605890167
1000000.09,320.,0.116,0.884,115.0454849609,399.3556887538,1.6446369444,6.4002447574
1000000.09,320.,0.212,0.788,204.7889918345,328.4306926462,2.4730830581,1.9929912824
1000000.09,320.,0.308,0.692,284.8897417796,258.3177554699,3.0796443946,2.4836363540
1000000.09,320.,0.404,0.596,356.7481380957,194.7283856527,2.5060160906,3.7416912784
1000000.09,320.,0.5,0.5,414.2727426277,143.9923875281,1.9604835730,1.7833755266
1000000.09,320.,0.596,0.404,459.9955238899,102.6502136527,4.6846681675,2.0346840928
1000000.09,320.,0.692,0.308,498.8334222377,67.8648860043,3.1971413875,2.1837644762
1000000.09,320.,0.788,0.212,526.4577650739,42.2888030921,4.0483881580,0.9247119518
1000000.09,320.,0.884,0.116,551.4598474621,21.2865641414,2.3610262997,0.8594420443
1000000.09,320.,0.98,0.02,569.8766615705,3.3835334175,3.0839211558,0.2155626645
1000000.09,340.,0.02,0.98,13.3544229337,353.4272140728,0.3030611842,4.3893300860
1000000.09,340.,0.116,0.884,75.7866926962,313.5218507710,1.2933291984,3.7365943066
1000000.09,340.,0.212,0.788,139.7438070147,273.2968830414,0.5229166819,2.6050075275
1000000.09,340.,0.308,0.692,204.8071907534,229.5872723287,2.3221704924,3.7600252563
1000000.09,340.,0.404,0.596,269.5415183632,185.9966835777,2.8987763580,2.7974459866
1000000.09,340.,0.5,0.5,328.9576862077,143.8363587378,4.4967883189,2.4758691975
1000000.09,340.,0.596,0.404,379.3852744805,106.7653366079,4.2773874447,1.6734012840
1000000.09,340.,0.692,0.308,423.4526567798,73.3525349440,1.8520415042,0.9099006493
1000000.09,340.,0.788,0.212,461.6898502702,45.8618260194,2.6686875630,1.5140307255
1000000.09,340.,0.884,0.116,490.9171735615,22.7412871110,2.6089877597,0.6389294462
1000000.09,340.,0.98,0.02,514.3802879084,3.7227778327,4.4298507646,0.2739996999
1000000.09,360.,0.02,0.98,8.9668673481,255.6805415808,0.2629794807,1.4504648436
1000000.09,360.,0.116,0.884,49.6555746726,228.4701571087,1.0476516518,3.5734072962
1000000.09,360.,0.212,0.788,91.0959886954,202.9485387916,1.3076077322,2.8958208771
1000000.09,360.,0.308,0.692,133.3909789814,177.9564727325,2.5264603605,1.5109105354
1000000.09,360.,0.404,0.596,178.9678878277,152.3473837300,2.4299830437,2.0944082995
1000000.09,360.,0.5,0.5,225.3907302075,124.9207775427,2.7831482856,1.0713350243
1000000.09,360.,0.596,0.404,273.0182848085,97.7770417321,5.5481594642,1.5943910953
1000000.09,360.,0.692,0.308,320.0014993063,71.2427820179,4.3750412056,1.4304638877
1000000.09,360.,0.788,0.212,363.6954173037,46.3661918118,4.8537712237,0.9046074595
1000000.09,360.,0.884,0.116,400.3288574120,24.0777155258,4.7603403593,0.3217333963
1000000.09,360.,0.98,0.02,435.0284340177,3.8989012399,3.5047304498,0.1704592085
1000000.09,380.,0.02,0.98,6.4154351251,188.6882711362,0.1654814157,2.1653494628
1000000.09,380.,0.116,0.884,35.0672088216,166.4293457574,0.8131062721,2.0490115711
1000000.09,380.,0.212,0.788,62.2159204520,147.3802853873,0.7174180958,1.8455902800
1000000.09,380.,0.308,0.692,89.7872826516,129.5505409134,0.5813257472,2.4134957769
1000000.09,380.,0.404,0.596,117.4863183483,111.8796439316,2.3215195131,1.7240359331
1000000.09,380.,0.5,0.5,147.1121206718,93.5567175471,2.8914594629,1.4901616859
1000000.09,380.,0.596,0.404,178.2941764963,75.9320109066,3.2127123352,0.8243089903
1000000.09,380.,0.692,0.308,208.7928945343,58.1373638179,1.5673907682,0.9415173430
1000000.09,380.,0.788,0.212,244.6863623824,39.5471153801,3.1126995775,0.2433374665
1000000.09,380.,0.884,0.116,279.8743586235,21.4438658938,4.0928917093,0.4232477192
1000000.09,380.,0.98,0.02,314.9281466207,3.6520375071,4.7104075271,0.0737923785
1000000.09,400.,0.02,0.98,4.8461121301,143.3955501275,0.1196065190,1.9939535870
1000000.09,400.,0.116,0.884,25.7395953350,125.0316161763,0.7691274905,2.7600762908
1000000.09,400.,0.212,0.788,45.1804675309,110.2201559062,0.5733011444,0.6144723100
1000000.09,400.,0.308,0.692,64.6819091019,96.5773658235,0.9732779778,1.4676880675
1000000.09,400.,0.404,0.596,83.6818615435,82.9483964729,2.1605191683,1.2975487040
1000000.09,400.,0.5,0.5,102.7536259355,69.3560702472,1.4271842978,0.8383081837
1000000.09,400.,0.596,0.404,122.4305922150,56.1141723186,1.6490107004,0.6633530619
1000000.09,400.,0.692,0.308,142.6792434541,42.7442507672,2.3372890529,0.9672702264
1000000.09,400.,0.788,0.212,162.6570891579,29.8702389024,2.1755807575,0.6070102564
1000000.09,400.,0.884,0.116,185.1789891448,16.4958619835,5.0831761329,0.3946871489
1000000.09,400.,0.98,0.02,207.9629816708,2.8831683633,2.4533831262,0.1042065991
1500000.085,200.,0.02,0.98,41.5437754504,860.9631368738,5.8628073145,18.7449843425
1500000.085,200.,0.116,0.884,143.1886726523,736.7077548366,9.8006024226,13.7931168759
1500000.085,200.,0.212,0.788,239.5154100890,611.0851205152,37.7412960740,42.3602804239
1500000.085,200.,0.308,0.692,324.4152641458,509.9520959038,40.9754217709,45.6059304145
1500000.085,200.,0.404,0.596,406.6786640031,393.7426530415,41.5505361827,61.5524614932
1500000.085,200.,0.5,0.5,459.1370829913,339.3969888646,23.4193155385,19.2504568844
1500000.085,200.,0.596,0.404,510.8967759179,252.9726782919,17.3964381957,26.1780423145
1500000.085,200.,0.692,0.308,547.3398651712,209.2715236849,15.3836674932,20.0121864188
1500000.085,200.,0.788,0.212,593.4927452090,161.4356061352,9.0424636535,12.4307736646
1500000.085,200.,0.884,0.116,630.8137390696,105.9909209861,16.5651485652,12.8436184098
1500000.085,200.,0.98,0.02,683.8812245806,21.5122421469,12.1837056318,7.4438783458
1500000.085,220.,0.02,0.98,36.7855662068,836.3140431906,5.2302612206,10.6432325172
1500000.085,220.,0.116,0.884,134.7045333858,715.3173533534,14.4969363702,13.1426982864
1500000.085,220.,0.212,0.788,228.3172428526,596.1088116456,10.4576462423,12.5207381284
1500000.085,220.,0.308,0.692,319.5990151066,483.5249468626,17.5186182179,27.5010945926
1500000.085,220.,0.404,0.596,414.3852386479,363.0690840911,12.8775101587,17.8912215935
1500000.085,220.,0.5,0.5,459.7874659788,302.9480815267,9.0203802497,12.9649844855
1500000.085,220.,0.596,0.404,503.2921573789,250.7739998665,17.5923662805,23.6847996623
1500000.085,220.,0.692,0.308,551.7826499086,189.0996197651,12.9295320747,15.6236782099
1500000.085,220.,0.788,0.212,580.3490502981,149.5971489864,12.4037800399,17.6010101743
1500000.085,220.,0.884,0.116,618.5223719069,102.2064954146,12.7496031663,12.3383575652
1500000.085,220.,0.98,0.02,668.0797848430,15.8990245829,6.7900722310,2.5445443119
1500000.085,240.,0.02,0.98,30.7636914871,807.7542279045,1.7778256964,3.1156320931
1500000.085,240.,0.116,0.884,133.6208896486,685.1381483499,7.3052680926,14.3985927364
1500000.085,240.,0.212,0.788,216.8297198317,579.3672679655,11.4311278556,16.5307711631
1500000.085,240.,0.308,0.692,318.2649430021,456.5221461482,29.3938996321,36.1215514021
1500000.085,240.,0.404,0.596,381.5713230027,382.1495138859,25.6293313480,22.4183212806
1500000.085,240.,0.5,0.5,447.1357742742,298.1822930568,16.7317503789,12.6703923568
1500000.085,240.,0.596,0.404,494.6494275330,239.8524391753,14.2678781050,21.9454878283
1500000.085,240.,0.692,0.308,543.1182781051,180.6249651203,7.0487926841,7.2708440901
1500000.085,240.,0.788,0.212,576.2133986677,132.1340176142,11.1631483609,11.5193512078
1500000.085,240.,0.884,0.116,617.3287617289,74.9642868885,4.8090324318,8.3622811546
1500000.085,240.,0.98,0.02,657.8796772386,12.5122178341,3.8689740286,2.2318066903
1500000.085,260.,0.02,0.98,36.4183555875,754.4668499107,2.1006445758,6.7615100414
1500000.085,260.,0.116,0.884,164.6454791513,605.6931255891,12.7138763717,16.7342448566
1500000.085,260.,0.212,0.788,263.6523060333,489.3582959543,7.1742029342,9.2600853049
1500000.085,260.,0.308,0.692,363.4149150473,368.3981583162,7.7962230778,7.8217599198
1500000.085,260.,0.404,0.596,433.7720059496,282.9079291903,4.5268374073,11.0112844989
1500000.085,260.,0.5,0.5,491.6408440874,213.9217453760,11.1663874988,17.5524699469
1500000.085,260.,0.596,0.404,532.6883300996,160.8932333298,14.9781835989,19.3577630981
1500000.085,260.,0.692,0.308,567.5294226233,117.5932436545,11.5982549382,12.4284506296
1500000.085,260.,0.788,0.212,599.8570266159,75.4136425305,8.7035665855,14.9986288756
1500000.085,260.,0.884,0.116,626.8403318556,39.0997601072,6.0807348432,4.5627293554
1500000.085,260.,0.98,0.02,654.1626007439,6.9634667108,5.8071003851,0.5254569358
1500000.085,280.,0.02,0.98,44.9939110452,685.8555534521,2.1389603294,4.8760041361
1500000.085,280.,0.116,0.884,207.2633421499,504.3638829535,7.6598750850,9.9409847284
1500000.085,280.,0.212,0.788,329.8426174246,368.3503313094,9.2033182503,11.8919727439
1500000.085,280.,0.308,0.692,412.5693519210,271.6164820662,4.1376234956,3.1467228044
1500000.085,280.,0.404,0.596,477.1894268581,198.5634569330,7.2489561475,5.2049476948
1500000.085,280.,0.5,0.5,524.1286547796,142.7470668336,3.3826167832,6.1435776953
1500000.085,280.,0.596,0.404,554.2031061281,107.6790506601,2.9688776266,3.9614182840
1500000.085,280.,0.692,0.308,582.3167820591,74.9178237697,4.7665963530,3.0266035571
1500000.085,280.,0.788,0.212,604.4740712721,47.5430453274,4.3475380716,3.6451790609
1500000.085,280.,0.884,0.116,622.9138623939,24.3653140477,5.1594433480,1.9763528804
1500000.085,280.,0.98,0.02,638.7892923310,4.2390549139,3.0166713463,0.7355192177
1500000.085,300.,0.02,0.98,33.5101121274,620.7777271681,0.9802803529,3.7010655198
1500000.085,300.,0.116,0.884,170.5632195162,481.4920262954,4.2258779475,4.7592948214
1500000.085,300.,0.212,0.788,285.2811942022,364.0081664607,6.6177979685,6.8880338521
1500000.085,300.,0.308,0.692,374.6329675889,269.5266419054,3.1994119156,1.7133662438
1500000.085,300.,0.404,0.596,444.7023890930,192.9235071636,7.0670199576,8.4006531933
1500000.085,300.,0.5,0.5,496.3830326611,138.9162690691,6.6167586596,4.2722576289
1500000.085,300.,0.596,0.404,535.3199359386,97.0608186662,3.2981433369,4.3914319989
1500000.085,300.,0.692,0.308,562.0114260803,64.9298898960,5.2658296564,5.0598509963
1500000.085,300.,0.788,0.212,584.3473317102,41.0756701549,2.2175913826,2.0306104664
1500000.085,300.,0.884,0.116,603.9333736610,21.2303719547,2.9570898909,1.9889158970
1500000.085,300.,0.98,0.02,617.5917677274,3.3140660540,3.3789463953,0.2234562000
1500000.085,320.,0.02,0.98,24.6721830660,539.8206981406,0.2370257805,2.9433288498
1500000.085,320.,0.116,0.884,131.4592937278,441.9738253415,5.1164361276,6.7294218914
1500000.085,320.,0.212,0.788,231.4093024206,348.5234910604,5.7747004871,3.9334363561
1500000.085,320.,0.308,0.692,314.5080958969,268.9579005981,7.7774388261,8.0859839047
1500000.085,320.,0.404,0.596,385.5203478813,200.7567707322,7.0360468543,5.6538384278
1500000.085,320.,0.5,0.5,440.7648175881,147.4692108866,4.9482988482,3.8288181062
1500000.085,320.,0.596,0.404,488.6366171398,101.6576668725,6.4045491744,3.7364680193
1500000.085,320.,0.692,0.308,522.4434629919,67.9231694860,3.9908005198,2.4157340110
1500000.085,320.,0.788,0.212,547.6499494542,43.1179560866,2.0082149946,1.8100996099
1500000.085,320.,0.884,0.116,569.4396064514,21.1334449789,4.9073253290,0.8734399694
1500000.085,320.,0.98,0.02,588.6952572175,3.4753685446,5.9079984052,0.4530355642
1500000.085,340.,0.02,0.98,17.3092798983,438.6408467069,0.4565084829,4.3220173792
1500000.085,340.,0.116,0.884,96.2011016565,375.7985238250,1.0501530418,2.5495970475
1500000.085,340.,0.212,0.788,173.0103065862,316.7285333743,1.2050733766,2.1668982010
1500000.085,340.,0.308,0.692,247.3727757764,256.5908004500,3.2384363728,1.3313321571
1500000.085,340.,0.404,0.596,316.1263240949,200.0037226895,3.2335737629,2.9692115988
1500000.085,340.,0.5,0.5,372.4792414710,151.1628015156,2.9294872945,2.4474191167
1500000.085,340.,0.596,0.404,422.9860196342,108.1446820325,2.9525156953,2.3543736679
1500000.085,340.,0.692,0.308,462.7358313798,74.8290801221,7.1631655827,2.7303171941
1500000.085,340.,0.788,0.212,495.3646661273,45.6890668693,4.1153859464,1.6195293013
1500000.085,340.,0.884,0.116,524.2755109209,23.0209750824,4.5207590150,0.4575042030
1500000.085,340.,0.98,0.02,547.0509309832,3.6442178824,4.0845866992,0.1512055365
1500000.085,360.,0.02,0.98,12.1595479660,337.0776518117,0.2594834750,2.8492531652
1500000.085,360.,0.116,0.884,67.7979996748,297.8852382445,0.6602782101,2.1687470415
1500000.085,360.,0.212,0.788,123.9727924967,261.3279472714,1.0068555040,4.3066966946
1500000.085,360.,0.308,0.692,181.1294134824,222.1236224154,2.7277889887,2.0790535272
1500000.085,360.,0.404,0.596,237.6345272230,182.3832895648,5.5245904063,2.9975856607
1500000.085,360.,0.5,0.5,290.7995420757,145.0053017029,4.4522852624,1.9668226206
1500000.085,360.,0.596,0.404,341.9382935091,109.0714894099,4.6966359883,2.5919043606
1500000.085,360.,0.692,0.308,386.5779931629,76.9268308335,4.3712710851,1.1259657474
1500000.085,360.,0.788,0.212,425.8625028188,48.6188802031,2.6392425210,0.8087401665
1500000.085,360.,0.884,0.116,458.1523739177,24.4975202605,2.7343234852,0.3138260479
1500000.085,360.,0.98,0.02,487.0704561192,3.9546387973,4.2445506835,0.2196032721
1500000.085,380.,0.02,0.98,8.7089205086,256.4598671994,0.1130778645,3.4107706499
1500000.085,380.,0.116,0.884,48.2225679045,227.8179458541,1.0968005111,1.7484600510
1500000.085,380.,0.212,0.788,86.9624450479,201.0200920473,1.2854467752,1.9470733590
1500000.085,380.,0.308,0.692,126.3344359936,175.1543193180,2.6915935934,0.8405620457
1500000.085,380.,0.404,0.596,167.2140563018,150.1214275440,3.5928163204,2.2946931287
1500000.085,380.,0.5,0.5,209.3680927987,123.0562516838,3.8382825207,1.4811699948
1500000.085,380.,0.596,0.404,251.6244367318,97.3268677573,2.9023905422,1.2369143687
1500000.085,380.,0.692,0.308,292.2005777700,71.8324362750,2.2882325919,1.0897809423
1500000.085,380.,0.788,0.212,332.2535174550,47.8309166270,3.2682489642,0.7350395918
1500000.085,380.,0.884,0.116,371.7085629267,24.6584590477,3.2221098905,0.4792138671
1500000.085,380.,0.98,0.02,405.1292263135,4.1109403652,3.1511438819,0.1385664891
1500000.085,400.,0.02,0.98,6.4816257878,197.6072805001,0.1071942866,2.2479476074
1500000.085,400.,0.116,0.884,35.0880075861,174.0313848425,0.6497196153,2.0573469454
1500000.085,400.,0.212,0.788,63.0152675636,154.2733754759,0.9341783190,1.8179658567
1500000.085,400.,0.308,0.692,90.1971447914,135.4628136588,0.5020358721,0.7067583942
1500000.085,400.,0.404,0.596,119.0989252586,116.2709087493,1.3569854302,1.9058448462
1500000.085,400.,0.5,0.5,147.6207066769,97.0092636988,2.5522421884,1.5168820114
1500000.085,400.,0.596,0.404,175.9452511629,78.1285071112,2.8370383082,1.0955840474
1500000.085,400.,0.692,0.308,207.8443022341,59.5488060742,1.1441133960,0.8150187073
1500000.085,400.,0.788,0.212,238.3591112081,40.1544092556,2.1406006860,0.2647567691
1500000.085,400.,0.884,0.116,272.8589915681,22.0056968351,7.3051561966,0.5350910029
1500000.085,400.,0.98,0.02,302.8919859197,3.7651492874,3.2526969892,0.0750045279
2000000.08,200.,0.02,0.98,39.1432748023,862.4956014610,7.1214001557,23.7529213937
2000000.08,200.,0.116,0.884,147.2889804362,725.6091614795,11.7965983188,15.5700346087
2000000.08,200.,0.212,0.788,239.7191817683,610.2757893600,15.8331652612,26.5487196421
2000000.08,200.,0.308,0.692,344.0157809126,473.6416686635,34.5850073930,54.6225609128
2000000.08,200.,0.404,0.596,415.5444184387,392.8784935876,22.7002815302,36.6007728942
2000000.08,200.,0.5,0.5,474.3652216492,303.4482647292,28.9364705849,34.4720330273
2000000.08,200.,0.596,0.404,498.5195435855,278.6626913174,28.1399641795,31.7203988254
2000000.08,200.,0.692,0.308,549.3945863595,212.1165031835,27.1280118080,32.7473305748
2000000.08,200.,0.788,0.212,598.4551477285,154.0780667104,20.7750442760,21.5325403436
2000000.08,200.,0.884,0.116,646.2577351754,79.8528252809,14.2876366139,15.2590109108
2000000.08,200.,0.98,0.02,681.7759820691,22.6420869885,6.6152857955,4.3597216577
2000000.08,220.,0.02,0.98,35.2595271272,834.9595205280,4.8730027876,14.4504134350
2000000.08,220.,0.116,0.884,141.5329926250,708.2485035610,10.2027048230,15.2481792591
2000000.08,220.,0.212,0.788,235.1484424696,587.4738546947,9.0763390602,15.8744399624
2000000.08,220.,0.308,0.692,320.6624924742,480.5432148579,17.2861173070,17.7082178044
2000000.08,220.,0.404,0.596,405.6514439412,377.1775055462,31.4422444963,36.1027920150
2000000.08,220.,0.5,0.5,469.4481407618,298.0011687268,27.7510646643,29.8165248259
2000000.08,220.,0.596,0.404,502.6736751992,251.5914234240,10.3671375884,19.7560134718
2000000.08,220.,0.692,0.308,543.1770205616,201.2157645162,20.8166567450,24.4511707068
2000000.08,220.,0.788,0.212,575.3358453909,154.7597379463,16.4956260312,21.2265101587
2000000.08,220.,0.884,0.116,627.6816278267,90.2826588753,12.3065981227,18.7403475694
2000000.08,220.,0.98,0.02,678.2224850467,15.5639627576,8.6541666881,3.4268571230
2000000.08,240.,0.02,0.98,30.8666313182,811.4129029999,1.6610353849,3.6572872355
2000000.08,240.,0.116,0.884,130.8460112393,688.7082616495,8.3880329920,16.6721362653
2000000.08,240.,0.212,0.788,224.7900956163,575.0788403050,4.2981752939,8.0410798536
2000000.08,240.,0.308,0.692,307.8434269283,468.4591669384,11.2797039553,14.7415359641
2000000.08,240.,0.404,0.596,385.8406207482,374.5341086981,7.8292902097,12.1948790818
2000000.08,240.,0.5,0.5,448.0528170971,303.0827427379,20.2406825664,26.9379990745
2000000.08,240.,0.596,0.404,494.3697684697,240.5172891256,9.2033390482,14.0889138407
2000000.08,240.,0.692,0.308,540.7576885996,179.9619336875,6.3488194923,6.1472226927
2000000.08,240.,0.788,0.212,577.9778506121,136.6770377063,11.5152509332,17.6475681401
2000000.08,240.,0.884,0.116,621.7896048530,71.3875360005,7.4296887955,9.1502890295
2000000.08,240.,0.98,0.02,658.6734733285,15.0983313851,11.3179694856,2.6037426912
2000000.08,260.,0.02,0.98,30.1289075731,774.4364437732,3.4736162961,5.5341552326
2000000.08,260.,0.116,0.884,141.7924853186,641.1551235507,9.2021411851,14.4671704091
2000000.08,260.,0.212,0.788,231.7905662592,529.6064497803,9.9282372742,8.0268534639
2000000.08,260.,0.308,0.692,315.8367575120,432.7162080433,13.8574859625,13.5776643242
2000000.08,260.,0.404,0.596,391.5219859652,338.7234100310,14.8674513444,17.3200194623
2000000.08,260.,0.5,0.5,461.9567209040,256.7482840542,4.0561777565,10.0593701085
2000000.08,260.,0.596,0.404,507.5320136301,194.6353684892,11.1705016752,12.1662755521
2000000.08,260.,0.692,0.308,549.5609764755,142.0964922447,7.8876693301,10.5001390475
2000000.08,260.,0.788,0.212,586.1585106086,92.6521870076,11.2216313827,14.7494448424
2000000.08,260.,0.884,0.116,618.4563217764,49.9117551269,8.2900331907,3.5509056073
2000000.08,260.,0.98,0.02,647.9396947227,9.5092091762,4.2724152099,1.5696014778
2000000.08,280.,0.02,0.98,38.9324765134,706.7069463870,1.7214096033,5.8359342114
2000000.08,280.,0.116,0.884,179.7726454288,548.4217397425,1.2323762283,2.2325514475
2000000.08,280.,0.212,0.788,286.3392610804,425.7190078353,4.0034730772,2.8280182191
2000000.08,280.,0.308,0.692,378.3829988827,320.1191590095,12.3973516822,12.3988257053
2000000.08,280.,0.404,0.596,443.7392517109,243.6967848942,6.4322717128,5.9954864323
2000000.08,280.,0.5,0.5,498.1741154560,179.2841722639,5.9162624819,7.0332969550
2000000.08,280.,0.596,0.404,535.8487585794,132.4406196426,8.8196455172,6.7931560255
2000000.08,280.,0.692,0.308,567.1151337195,92.9262375752,5.4852891045,6.0378949250
2000000.08,280.,0.788,0.212,594.4203279463,60.6917442408,2.5311867384,8.1199722621
2000000.08,280.,0.884,0.116,620.7124958627,30.4177035565,4.2917511765,3.6553877641
2000000.08,280.,0.98,0.02,639.1463143664,5.2389666894,3.6707006128,0.6575115053
2000000.08,300.,0.02,0.98,35.5305434606,645.0928501365,0.7836763073,4.2582831798
2000000.08,300.,0.116,0.884,177.9560560409,495.1241780515,4.7217980754,7.2725140106
2000000.08,300.,0.212,0.788,292.3451151301,371.2299535638,6.2443085952,6.8636963927
2000000.08,300.,0.308,0.692,385.0854710112,271.4600895725,8.9699989224,8.9955341268
2000000.08,300.,0.404,0.596,450.0825235550,198.6911168523,1.7616442923,3.8885910761
2000000.08,300.,0.5,0.5,504.1140599074,140.6405872388,4.8315719242,4.7035657132
2000000.08,300.,0.596,0.404,539.8568069789,99.7594075165,10.2171446136,10.4352402189
2000000.08,300.,0.692,0.308,569.5225204451,67.9232604119,3.5993025776,4.6471236495
2000000.08,300.,0.788,0.212,592.2916868248,41.5566679991,2.5761461245,1.9159139375
2000000.08,300.,0.884,0.116,608.3643536942,20.8299344299,2.3165712828,1.2284600492
2000000.08,300.,0.98,0.02,624.7482993702,3.5267416603,4.7121841019,0.4701117483
2000000.08,320.,0.02,0.98,26.6659132827,574.6103902307,0.6983600790,2.9148957337
2000000.08,320.,0.116,0.884,142.6064477783,462.1421831524,4.4867909472,3.0211007438
2000000.08,320.,0.212,0.788,244.3098766383,361.6900114441,1.6361315542,3.6085877341
2000000.08,320.,0.308,0.692,329.6663900551,276.4059112620,6.6601849172,7.5378113635
2000000.08,320.,0.404,0.596,402.3672065998,202.0480089903,9.5113599399,9.1949845468
