Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
2000000.09,300.,0.788,0.212,1177.9853706716,59.1907353573,1.8903255589,0.3030723602
2000000.09,300.,0.884,0.116,1224.6335890602,30.8115013238,2.2082999582,0.0708910948
2000000.09,300.,0.98,0.02,1265.0323205493,5.0801523319,2.3638060559,0.0417151675
2000000.09,320.,0.02,0.98,69.3243923244,490.1811289512,0.4066950026,0.7953786278
2000000.09,320.,0.116,0.884,326.4573524808,385.7560198280,0.3474084179,0.6476237801
2000000.09,320.,0.212,0.788,513.5427062127,308.7256560093,0.9699218561,0.9357366852
2000000.09,320.,0.308,0.692,658.2886564721,246.8881266006,0.7328657121,0.3680027404
2000000.09,320.,0.404,0.596,773.4564659607,195.6250971313,1.3690177593,0.3041150118
2000000.09,320.,0.5,0.5,866.9340115025,152.2829332149,0.9700957476,0.5836731813
2000000.09,320.,0.596,0.404,943.8353976209,115.0597866939,2.2918685736,0.5649614860
2000000.09,320.,0.692,0.308,1009.9918110174,82.7292980550,2.0244235859,0.5004111608
2000000.09,320.,0.788,0.212,1066.7117387748,53.9189324226,1.3855488399,0.2520725368
2000000.09,320.,0.884,0.116,1117.3062018292,28.0301171861,0.7430767235,0.1198877540
2000000.09,320.,0.98,0.02,1160.1357520929,4.6240491808,1.9527680346,0.0449182157
2000000.09,340.,0.02,0.98,52.3046995717,396.1971245753,0.4334439824,0.5805885528
2000000.09,340.,0.116,0.884,253.9510351754,321.1137106039,0.5690685420,1.3252388664
2000000.09,340.,0.212,0.788,411.6893619128,263.1743409467,0.6569245120,0.6292683968
2000000.09,340.,0.308,0.692,541.7824328644,214.4590332330,1.5725836363,0.6059026886
2000000.09,340.,0.404,0.596,649.6958256529,172.8793379252,0.4774128511,0.4903536789
2000000.09,340.,0.5,0.5,741.6407704947,136.4923574249,2.4825761499,0.2596851210
2000000.09,340.,0.596,0.404,820.6039476266,104.0284216419,0.7813947633,0.3088596575
2000000.09,340.,0.692,0.308,887.6430322331,75.0763311940,1.6731431284,0.2978007249
2000000.09,340.,0.788,0.212,947.3960637620,49.2700675453,1.4770874063,0.1531722729
2000000.09,340.,0.884,0.116,1000.4796531169,25.7658623786,1.6656260923,0.0711955288
2000000.09,340.,0.98,0.02,1047.2520022318,4.2622560668,1.3788240306,0.0218477127
2000000.09,360.,0.02,0.98,39.8525834261,325.2470220256,0.2032365142,1.7553163122
2000000.09,360.,0.116,0.884,198.7865535980,268.1600447029,1.1417351822,0.8372324394
2000000.09,360.,0.212,0.788,328.4534559558,223.8061173039,0.9514506840,0.9776788347
2000000.09,360.,0.308,0.692,439.0451963965,185.3632784317,1.7039340013,0.6404092163
2000000.09,360.,0.404,0.596,536.6260017981,151.1350903579,1.1421802123,0.1719266471
2000000.09,360.,0.5,0.5,621.0437407984,120.7166052470,1.2690993627,0.5219943686
2000000.09,360.,0.596,0.404,697.0443041318,92.9171891841,1.6527611072,0.2609373610
2000000.09,360.,0.692,0.308,763.9898090936,67.8253855440,1.4003281673,0.1099164627
2000000.09,360.,0.788,0.212,824.2484528812,44.8143945108,1.7056366760,0.2244927653
2000000.09,360.,0.884,0.116,877.5119029102,23.5173316831,1.7070841945,0.0551364030
2000000.09,360.,0.98,0.02,925.9330879230,3.9162736514,2.6923465654,0.0418963673
2000000.09,380.,0.02,0.98,30.9627884979,270.3427350088,0.2368436468,0.6917924988
2000000.09,380.,0.116,0.884,157.2141287853,225.7320612616,0.4360833653,0.4018132148
2000000.09,380.,0.212,0.788,262.7036758257,190.3888812562,0.4311604286,0.7129652724
2000000.09,380.,0.308,0.692,355.9501889885,159.4505479984,0.8442536337,0.3951182190
2000000.09,380.,0.404,0.596,439.9068671296,131.5428814685,1.6254731593,0.2906675827
2000000.09,380.,0.5,0.5,515.8546850789,105.9764451621,1.5213608703,0.4406063527
2000000.09,380.,0.596,0.404,584.4917594674,82.4222795735,0.5824653527,0.1656768325
2000000.09,380.,0.692,0.308,646.5689794422,60.5974719082,2.2689129740,0.2822211474
2000000.09,380.,0.788,0.212,704.7645841259,40.3219222054,1.4740399308,0.0747360429
2000000.09,380.,0.884,0.116,757.2237484462,21.3538982192,0.1382595273,0.1169791969
2000000.09,380.,0.98,0.02,806.1357314277,3.5755556964,2.3143632345,0.0310268099
2000000.09,400.,0.02,0.98,24.2739737909,227.4309753646,0.2451800692,0.7962608630
2000000.09,400.,0.116,0.884,125.7594298904,192.4166336438,0.5653883064,0.7941834761
2000000.09,400.,0.212,0.788,213.0178768197,163.5894702266,0.9637918666,0.7432811747
2000000.09,400.,0.308,0.692,290.6907455763,137.7001008363,1.0799115021,0.3745761104
2000000.09,400.,0.404,0.596,362.3994517431,114.4003264426,1.1907327188,0.3910217565
2000000.09,400.,0.5,0.5,428.1778294220,92.9094483492,1.4333667263,0.4629242255
2000000.09,400.,0.596,0.404,488.8289433636,72.8284066042,0.8127397817,0.1715728910
2000000.09,400.,0.692,0.308,545.4205348728,53.8352032581,1.5017907543,0.2203920580
2000000.09,400.,0.788,0.212,598.5975953429,36.0580556293,2.3393410594,0.1461770274
2000000.09,400.,0.884,0.116,647.3573926974,19.2408754270,1.0849898380,0.1310194119
2000000.09,400.,0.98,0.02,693.8178548837,3.2287766850,1.0678840744,0.0167302006
3000000.085,200.,0.02,0.98,279.7479233996,1333.7473185523,10.3737641754,7.7984853898
3000000.085,200.,0.116,0.884,507.3049133772,1167.7446300698,1.0553540280,4.7181343130
3000000.085,200.,0.212,0.788,718.7021448617,1012.4221290327,5.9567560948,5.1755667796
3000000.085,200.,0.308,0.692,881.3906150345,890.7282044205,2.4018616833,3.7684754621
3000000.085,200.,0.404,0.596,941.1398208951,856.1913354039,1.5349507956,3.5344327271
3000000.085,200.,0.5,0.5,1076.1827368257,753.7066994564,3.5417579627,3.3074285285
3000000.085,200.,0.596,0.404,1206.9896069349,651.2981384251,5.2703954156,3.7561813454
3000000.085,200.,0.692,0.308,1348.0936837824,540.8098255772,2.6685282563,4.3896303048
3000000.085,200.,0.788,0.212,1501.5473705715,410.1217089139,3.7145659520,6.1022997251
3000000.085,200.,0.884,0.116,1685.8348855651,254.8415140503,5.5916152385,3.7913331812
3000000.085,200.,0.98,0.02,1897.0675590486,54.3365045725,8.4560459609,1.2824685215
3000000.085,220.,0.02,0.98,231.7966444081,1268.7048930207,4.2617552386,2.2126951909
3000000.085,220.,0.116,0.884,760.3930839940,897.4752511605,4.6311472103,5.3896199468
3000000.085,220.,0.212,0.788,1025.0314626754,709.2476213879,4.8585827993,6.2892177167
3000000.085,220.,0.308,0.692,1014.9206283870,700.3185423995,1.7333373388,3.0081793348
3000000.085,220.,0.404,0.596,1130.1595247615,605.8515930513,5.5530944950,5.4451675464
3000000.085,220.,0.5,0.5,1247.3803072339,513.1741273057,4.0024064152,6.1793312217
3000000.085,220.,0.596,0.404,1356.8773096326,423.1312122777,7.4407739415,4.6275071351
3000000.085,220.,0.692,0.308,1320.7800130470,479.6517232712,5.9370429605,5.6013302826
3000000.085,220.,0.788,0.212,1460.9454174125,355.2245739436,10.0160156820,4.9796362365
3000000.085,220.,0.884,0.116,1618.5726369753,215.4875079140,6.8992285251,3.3436980432
3000000.085,220.,0.98,0.02,1799.6702229302,43.4565966608,16.3346196477,0.8601873735
3000000.085,240.,0.02,0.98,188.5812442957,1160.3885164329,1.6554328809,3.2982695705
3000000.085,240.,0.116,0.884,679.0798612398,817.2539143313,3.8906870358,3.0770753210
3000000.085,240.,0.212,0.788,933.1640079656,637.5252709863,1.0163458567,2.4311980467
3000000.085,240.,0.308,0.692,1104.9594679219,512.6442178051,2.4656115766,6.1936272218
3000000.085,240.,0.404,0.596,1237.9001384320,414.2045403946,2.8873775592,1.1650557978
3000000.085,240.,0.5,0.5,1346.5802385563,332.2826789531,6.6081280063,1.3103586589
3000000.085,240.,0.596,0.404,1372.6192020460,291.5564496526,4.8597087570,4.0964267347
3000000.085,240.,0.692,0.308,1451.8553582460,224.0992646250,9.8225850811,1.9636255447
3000000.085,240.,0.788,0.212,1531.7928055675,154.7586323035,8.3577007266,1.2807742686
3000000.085,240.,0.884,0.116,1606.1892200644,87.2305329162,6.5308731903,0.9959946963
3000000.085,240.,0.98,0.02,1690.6460839843,16.3832951520,12.3485376030,0.0916257881
3000000.085,260.,0.02,0.98,154.9984156714,1022.5256156223,3.1431847983,4.7276056453
3000000.085,260.,0.116,0.884,602.5509486973,722.4269209168,2.1501460932,2.5206675843
3000000.085,260.,0.212,0.788,845.4398605368,552.8581493031,2.7339145736,2.9753183785
3000000.085,260.,0.308,0.692,1009.4006774366,436.2836526682,2.2613040922,2.2308656802
3000000.085,260.,0.404,0.596,1132.1173986861,346.6394685634,1.6576355987,2.3715300190
3000000.085,260.,0.5,0.5,1229.9804895687,274.1210936516,2.7704416529,2.9021245906
3000000.085,260.,0.596,0.404,1313.7595047600,212.0964680911,2.9888786778,1.3296875941
3000000.085,260.,0.692,0.308,1385.0909891811,155.9872603834,7.0718105790,1.0122845208
3000000.085,260.,0.788,0.212,1448.6415255636,104.3998778114,4.9539483867,1.9003813541
3000000.085,260.,0.884,0.116,1507.8636574378,56.1845726144,3.3991619835,0.6150872883
3000000.085,260.,0.98,0.02,1561.9211642611,9.6299102788,6.6418405936,0.1914683824
3000000.085,280.,0.02,0.98,126.3995917166,875.5138619191,0.4749751830,2.9193662962
3000000.085,280.,0.116,0.884,524.9113442621,630.2529384659,1.1279137160,1.6278879410
3000000.085,280.,0.212,0.788,758.2070808571,480.3211236550,2.0659871567,3.4449706705
3000000.085,280.,0.308,0.692,915.9938660595,377.1770101388,1.7006845706,2.2695906575
3000000.085,280.,0.404,0.596,1033.8757565701,296.6437886657,1.2239313505,1.1653811635
3000000.085,280.,0.5,0.5,1128.5730662493,231.5962198948,1.5103773848,2.4638078329
3000000.085,280.,0.596,0.404,1205.9192066550,175.4000273694,1.3211210960,1.7554566615
3000000.085,280.,0.692,0.308,1271.1874409645,126.7040457670,2.1508532451,0.2986636645
3000000.085,280.,0.788,0.212,1329.9556206681,84.0632326602,2.3764687864,0.9060412720
3000000.085,280.,0.884,0.116,1379.1020547109,44.0002561007,2.9487699367,0.5266997159
3000000.085,280.,0.98,0.02,1424.6647600733,7.3364931315,3.5652119746,0.0759722104
3000000.085,300.,0.02,0.98,100.9029506216,739.3264622166,0.2344569628,2.2440560685
3000000.085,300.,0.116,0.884,445.4904435561,549.2030205951,1.8567887130,1.4899449947
3000000.085,300.,0.212,0.788,665.3733057506,425.2609462681,1.0925417514,1.8104094315
3000000.085,300.,0.308,0.692,820.8369064059,332.7878247090,1.8965730265,1.9332546868
3000000.085,300.,0.404,0.596,939.0551572692,260.7823710226,1.9053968393,1.3976877633
3000000.085,300.,0.5,0.5,1033.1247046285,202.1832986718,1.9692164407,0.8414340778
3000000.085,300.,0.596,0.404,1108.9105692872,152.8849346518,1.5073350249,1.0638385370
3000000.085,300.,0.692,0.308,1174.0819137993,109.6547617401,1.2903109451,0.3451102342
3000000.085,300.,0.788,0.212,1231.7729915203,71.8548104594,3.0088924249,0.3088095638
3000000.085,300.,0.884,0.116,1279.2550699329,37.4866466178,1.4323590601,0.2436474779
3000000.085,300.,0.98,0.02,1325.3675319673,6.2138469517,3.0384893082,0.0894087958
3000000.085,320.,0.02,0.98,79.5998931433,617.0120412869,0.6779569623,1.2030230541
3000000.085,320.,0.116,0.884,368.5583706942,475.7188769599,1.7411356556,1.8162622452
3000000.085,320.,0.212,0.788,570.8885241543,375.3067413133,0.5074597969,1.0601506175
3000000.085,320.,0.308,0.692,720.1564957224,297.3092060696,1.9881921771,0.8921748094
3000000.085,320.,0.404,0.596,838.0737126168,234.1805850656,1.3304593129,1.7291039732
3000000.085,320.,0.5,0.5,930.8215322827,182.0879528337,1.0247080756,1.4205968680
3000000.085,320.,0.596,0.404,1010.4069367248,137.6078688755,2.2006721543,0.6787179255
3000000.085,320.,0.692,0.308,1077.5785088366,98.8383390645,1.8584579876,0.4292140088
3000000.085,320.,0.788,0.212,1135.2985639600,64.6173376718,1.8423522910,0.3960054394
3000000.085,320.,0.884,0.116,1185.9550245465,33.6409063453,0.6638271452,0.2016114588
3000000.085,320.,0.98,0.02,1231.2012576049,5.5589238340,1.6905349360,0.0584201141
3000000.085,340.,0.02,0.98,62.1524852501,512.7705302200,0.2482056928,1.1240423108
3000000.085,340.,0.116,0.884,299.9080828274,408.6601804132,1.1580652562,1.7579257169
3000000.085,340.,0.212,0.788,478.1189714366,329.4514729319,0.8466307929,0.6032944319
3000000.085,340.,0.308,0.692,618.4901750500,264.8623105136,2.0050081332,0.9269113075
3000000.085,340.,0.404,0.596,732.2649800325,211.7829729379,0.6838138819,0.3635964592
3000000.085,340.,0.5,0.5,827.1063627512,165.4912738626,2.5442053051,0.6012339826
3000000.085,340.,0.596,0.404,906.7992386265,125.6531971293,1.6607989807,0.5923491242
3000000.085,340.,0.692,0.308,976.2176718465,90.5043519088,1.5639338251,0.2392457734
3000000.085,340.,0.788,0.212,1035.8692282024,59.2201055048,1.7657884168,0.1295609623
3000000.085,340.,0.884,0.116,1087.5590804765,30.9588542630,1.6913772445,0.1121494274
3000000.085,340.,0.98,0.02,1135.8128585863,5.1361564929,1.9606332091,0.0440659752
3000000.085,360.,0.02,0.98,48.6140692386,429.0403093146,0.4094599973,0.7799295408
3000000.085,360.,0.116,0.884,242.4642083952,349.6851840285,0.7672597687,1.2226116090
3000000.085,360.,0.212,0.788,396.0923565110,287.7992181206,0.9945437881,1.2065887063
3000000.085,360.,0.308,0.692,522.6416105414,234.9029417648,1.3142873824,0.9368090141
3000000.085,360.,0.404,0.596,629.7629814654,189.6239066720,1.2821788435,0.8238007418
3000000.085,360.,0.5,0.5,721.0572371102,149.9270525523,0.6256909718,0.2522650937
3000000.085,360.,0.596,0.404,799.8243012608,114.6978896762,0.7534074339,0.7657000781
3000000.085,360.,0.692,0.308,868.8355856987,83.2459078662,1.9379687351,0.3662409159
3000000.085,360.,0.788,0.212,929.9792883474,54.7578172601,2.5816525205,0.1149158544
3000000.085,360.,0.884,0.116,984.1286654744,28.6844341981,2.3468728902,0.1662947291
3000000.085,360.,0.98,0.02,1033.1353676614,4.7474869232,1.4105875384,0.0475517652
3000000.085,380.,0.02,0.98,38.5430653122,361.4767094542,0.1601728272,1.3279237993
3000000.085,380.,0.116,0.884,196.2601202487,300.1079767804,0.9746094140,0.9006477131
3000000.085,380.,0.212,0.788,326.1616364622,250.3604711655,0.9831665347,0.9404165283
3000000.085,380.,0.308,0.692,437.4826686603,207.2457873537,0.9658117808,0.7430911661
3000000.085,380.,0.404,0.596,534.2997241575,169.2935303849,0.9395163629,0.4787805064
3000000.085,380.,0.5,0.5,619.5778044033,135.0977949386,0.9462665196,0.5141472322
3000000.085,380.,0.596,0.404,695.4167671672,104.1982697589,1.0293634851,0.1584416002
3000000.085,380.,0.692,0.308,763.4730725513,76.0424808982,2.4864421446,0.2231972910
3000000.085,380.,0.788,0.212,823.7587402084,50.2298791162,1.6851228651,0.1258022216
3000000.085,380.,0.884,0.116,878.8824146574,26.4360420411,2.0155701411,0.0382339404
3000000.085,380.,0.98,0.02,928.5545389343,4.4096436407,2.5028750428,0.0185744856
3000000.085,400.,0.02,0.98,30.9340552871,308.0644467103,0.2494559332,1.0535158248
3000000.085,400.,0.116,0.884,159.9580011817,259.4880584089,0.6770347387,0.7875242135
3000000.085,400.,0.212,0.788,269.4534299013,218.5660743047,1.7422619290,0.6539468311
3000000.085,400.,0.308,0.692,366.0422205242,182.6062597407,1.1738461591,0.3827676655
3000000.085,400.,0.404,0.596,452.4942925499,150.2702468818,1.0764647931,0.7748742281
3000000.085,400.,0.5,0.5,529.7235737124,121.0414432343,1.6540620825,0.5272310722
3000000.085,400.,0.596,0.404,598.5917347447,94.1083945702,2.7494636271,0.3615861589
3000000.085,400.,0.692,0.308,663.6275257904,69.0428266456,2.2879280723,0.2058428484
3000000.085,400.,0.788,0.212,721.1515221974,45.9992617637,1.7904755155,0.1020842950
3000000.085,400.,0.884,0.116,774.9099214522,24.3508308391,1.2824851865,0.0897658882
3000000.085,400.,0.98,0.02,824.5404517611,4.0610809470,2.4235570347,0.0213437440
4000000.08,200.,0.02,0.98,115.0533107641,1465.6949746831,5.9163957352,6.8829681753
4000000.08,200.,0.116,0.884,438.0376890179,1232.8838939651,8.9569026245,6.7568562846
4000000.08,200.,0.212,0.788,638.7499646475,1085.8384927403,3.8359856787,2.9461374499
4000000.08,200.,0.308,0.692,797.3619546384,967.1345911437,6.4719483496,6.6483018910
4000000.08,200.,0.404,0.596,938.0990115222,859.5504421184,8.6319804051,5.2196604012
4000000.08,200.,0.5,0.5,1073.2601975808,758.3590797464,4.1676357732,4.9606893206
4000000.08,200.,0.596,0.404,1206.7210775803,653.4001474119,6.7482047939,6.2578576341
4000000.08,200.,0.692,0.308,1348.0640823349,540.3159014342,2.6181183643,7.2792986935
4000000.08,200.,0.788,0.212,1502.1192944137,412.1647524808,5.8709599356,1.9492719732
4000000.08,200.,0.884,0.116,1683.0135230367,255.9002074267,7.3061299109,3.2478528433
4000000.08,200.,0.98,0.02,1909.4677437822,55.4661642605,9.0537859535,0.9140084477
4000000.08,220.,0.02,0.98,210.3983522088,1311.9264072805,3.8857726741,3.7969787604
4000000.08,220.,0.116,0.884,718.1058289926,951.4850128423,5.1015088719,3.4578627965
4000000.08,220.,0.212,0.788,974.1371866100,768.6606936104,3.4169301435,4.0871877452
4000000.08,220.,0.308,0.692,918.6499922769,791.6991498877,4.9613890179,4.5896985257
4000000.08,220.,0.404,0.596,939.3024690877,795.6917928495,3.4724107322,2.5638137831
4000000.08,220.,0.5,0.5,1064.6699172071,693.6369897031,2.9650784616,3.4273798066
4000000.08,220.,0.596,0.404,1193.3563360559,592.4349945065,2.6061937658,5.6519560179
4000000.08,220.,0.692,0.308,1319.5460044000,482.7353463146,2.7707764571,0.6963782522
4000000.08,220.,0.788,0.212,1464.2424651633,360.0141419154,7.0390180321,3.0231811773
4000000.08,220.,0.884,0.116,1619.5684774223,216.9439451273,4.2334085354,1.4934642298
4000000.08,220.,0.98,0.02,1801.4179835556,44.0496104169,10.6120870719,0.9421683225
4000000.08,240.,0.02,0.98,177.2137458071,1215.3986641288,2.3922520642,1.3412870080
4000000.08,240.,0.116,0.884,656.0379154308,878.9330943128,4.0291282926,4.8900358910
4000000.08,240.,0.212,0.788,908.5483287395,694.6178591155,2.5634960973,4.1542470444
4000000.08,240.,0.308,0.692,1083.8621825591,567.0610746679,3.6327862809,4.0203908807
4000000.08,240.,0.404,0.596,1219.5407292052,465.3362181135,3.8292806270,2.2078920429
4000000.08,240.,0.5,0.5,1234.5062280162,429.7468553153,3.1765552453,2.1865723169
4000000.08,240.,0.596,0.404,1314.6675718957,358.8452585340,4.6387970123,1.5260257550
4000000.08,240.,0.692,0.308,1294.3825762993,407.1683985826,7.3593674029,1.9155525388
4000000.08,240.,0.788,0.212,1411.3582989423,298.8669841455,3.7565813087,2.3997392545
4000000.08,240.,0.884,0.116,1538.1636556886,176.6056234351,4.1576926857,1.1759356553
4000000.08,240.,0.98,0.02,1675.5208296069,33.9739354174,13.9110922546,0.5410624983
4000000.08,260.,0.02,0.98,149.8470040989,1090.4371547534,1.7286591097,2.8455777217
4000000.08,260.,0.116,0.884,589.0072147356,786.0345904997,2.6307082015,4.2038874629
4000000.08,260.,0.212,0.788,833.0027214755,611.7774705557,3.3950415615,1.5737057603
4000000.08,260.,0.308,0.692,1001.6769787602,489.1859727630,1.9752671162,3.3668749303
4000000.08,260.,0.404,0.596,1128.1797549908,394.4184642876,2.3349144909,3.5292705900
4000000.08,260.,0.5,0.5,1232.8497136493,315.5382141101,2.4131027785,1.2919749110
4000000.08,260.,0.596,0.404,1319.9492732490,245.7879063293,4.0489431290,3.1328860283
4000000.08,260.,0.692,0.308,1399.2350274747,184.4551416958,5.0020689145,2.1776374418
4000000.08,260.,0.788,0.212,1440.5699623973,131.9096446486,4.0373175997,1.1832464984
4000000.08,260.,0.884,0.116,1506.5868338649,74.3572301479,5.5004683907,0.7704153925
4000000.08,260.,0.98,0.02,1560.1099138217,24.7283480650,8.4153698009,0.3526363962
4000000.08,280.,0.02,0.98,125.8002098863,956.1205260783,1.7131684611,3.6225007405
4000000.08,280.,0.116,0.884,522.5462401583,697.5408122130,3.2463022553,2.7378014019
4000000.08,280.,0.212,0.788,757.6621808845,536.7393240169,2.3896306601,1.8197602167
4000000.08,280.,0.308,0.692,919.5577066913,425.6682838914,1.7202563574,2.2703900704
4000000.08,280.,0.404,0.596,1041.5656754096,336.0690381903,0.8489678986,2.2144666015
4000000.08,280.,0.5,0.5,1139.9717941293,264.7718276005,2.4841326884,1.6310510518
4000000.08,280.,0.596,0.404,1220.8209714603,202.8054574504,1.2081136518,1.0762441000
4000000.08,280.,0.692,0.308,1292.1448045449,147.8832297067,2.1767757797,0.9367179811
4000000.08,280.,0.788,0.212,1355.2030235442,98.7226941088,1.3294390376,0.7875895028
4000000.08,280.,0.884,0.116,1411.3320076475,52.8332413694,2.8911497793,0.3197754020
4000000.08,280.,0.98,0.02,1462.3450150917,8.9493055993,3.7080449275,0.0988704561
4000000.08,300.,0.02,0.98,103.9189338492,826.6886239600,0.8345013808,2.2172372075
4000000.08,300.,0.116,0.884,456.1119095969,614.5742670940,1.5702115442,2.2240259149
4000000.08,300.,0.212,0.788,678.5117088011,476.1272363041,2.8059150976,1.0523702267
4000000.08,300.,0.308,0.692,836.1273699618,375.1351787832,1.7442972654,1.4208353033
4000000.08,300.,0.404,0.596,956.5840437572,295.7324655458,1.9561702370,1.2642214170
4000000.08,300.,0.5,0.5,1052.5814566076,230.3042624343,0.8395568314,0.7032675429
4000000.08,300.,0.596,0.404,1132.7291257579,174.8286082913,1.6785699946,0.6159575633
4000000.08,300.,0.692,0.308,1200.4008836485,126.4787476427,1.0571586569,0.9916923652
4000000.08,300.,0.788,0.212,1260.7276026256,83.3453265081,1.7220891955,0.3410584341
4000000.08,300.,0.884,0.116,1313.3673330623,43.8053498448,2.7647689427,0.3663487563
4000000.08,300.,0.98,0.02,1362.2856650253,7.3666945096,2.7615660240,0.0795832901
4000000.08,320.,0.02,0.98,84.4514103077,706.9677810069,0.7040054986,0.6311494197
4000000.08,320.,0.116,0.884,389.5770263643,540.5889606827,1.1327260057,1.4682013552
