Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error
22500000.025,380.,0.116,0.884,125.6528217097,141.3210127096,1.6259867489,0.6852618351
22500000.025,380.,0.212,0.788,212.1546011223,117.7002494917,1.0166840924,0.6615807952
22500000.025,380.,0.308,0.692,287.1275259683,96.9495068382,4.9882826770,1.0625305394
22500000.025,380.,0.404,0.596,352.0806928867,78.9226149365,5.4899980607,1.1177111254
22500000.025,380.,0.5,0.5,409.6224922661,62.8266962098,2.6762333309,0.8878224481
22500000.025,380.,0.596,0.404,458.3042931702,48.9863477629,4.6646103309,0.6658938996
22500000.025,380.,0.692,0.308,504.9942719996,35.8736657288,1.7221168033,0.3507880078
22500000.025,380.,0.788,0.212,547.1337748157,23.9097875828,2.5782886675,0.4692690906
22500000.025,380.,0.884,0.116,585.9425721438,12.7769456559,3.0575815478,0.1796656322
22500000.025,380.,0.98,0.02,620.9005680164,2.1749763096,1.9593455371,0.0226362106
22500000.025,400.,0.02,0.98,20.2081833413,158.2016203208,0.2784573510,0.6332609153
22500000.025,400.,0.116,0.884,108.6881459484,134.1995690527,1.6100668884,0.7967499412
22500000.025,400.,0.212,0.788,187.4153089776,112.9726887609,1.7294110317,0.7012862335
22500000.025,400.,0.308,0.692,254.9979610862,94.6004793797,2.6408647361,0.5639176497
22500000.025,400.,0.404,0.596,315.7485343639,77.3166698498,3.7190016990,0.5650457762
22500000.025,400.,0.5,0.5,370.7322253598,61.9620764072,2.0095830282,0.2610279498
22500000.025,400.,0.596,0.404,421.7574586720,47.9797353753,1.0203370860,0.3715161098
22500000.025,400.,0.692,0.308,467.3258669138,35.2682661039,2.6579692364,0.2511523681
22500000.025,400.,0.788,0.212,508.0577463601,23.5590330770,2.5259281803,0.3092074150
22500000.025,400.,0.884,0.116,545.3023459730,12.6215262681,3.1555542721,0.0959360857
22500000.025,400.,0.98,0.02,583.7013404119,2.1266729717,2.5050086993,0.0641626067
24000000.02,200.,0.02,0.98,180.6281475257,239.3166498343,4.7786962824,0.9667422342
24000000.02,200.,0.116,0.884,439.8726194470,155.3737698634,20.3885055244,5.0648203889
24000000.02,200.,0.212,0.788,573.7330465258,112.1474873994,11.8380685518,4.2062890215
24000000.02,200.,0.308,0.692,636.9302530723,90.6135808809,39.5756308624,13.3743249228
24000000.02,200.,0.404,0.596,710.0247404016,67.6208273610,32.5174588194,7.6687462947
24000000.02,200.,0.5,0.5,746.6105820974,56.3550103564,26.8277567464,8.0769752312
24000000.02,200.,0.596,0.404,791.6870813908,45.5287968250,11.4890746157,2.9869588340
24000000.02,200.,0.692,0.308,813.4503698606,36.8473575848,28.1849679781,3.6701862549
24000000.02,200.,0.788,0.212,827.7921980201,29.9608000975,12.1967222523,1.5909920746
24000000.02,200.,0.884,0.116,859.7302730232,20.1910273112,11.3342546180,2.5592004422
24000000.02,200.,0.98,0.02,909.8814359618,4.3596663309,16.6047857207,1.5714715665
24000000.02,220.,0.02,0.98,135.8075136262,244.5932176178,6.5143436147,1.8363308210
24000000.02,220.,0.116,0.884,390.1938163952,162.2365569367,10.1513172607,4.0350601362
24000000.02,220.,0.212,0.788,512.9386469795,122.8351562163,14.5177446865,5.3434937062
24000000.02,220.,0.308,0.692,585.8557379394,97.7098617145,6.9591845505,1.6231839561
24000000.02,220.,0.404,0.596,649.2374330730,78.2319799775,36.3944933992,10.3455588750
24000000.02,220.,0.5,0.5,699.8167659262,61.8312562484,7.3182954308,3.5327921192
24000000.02,220.,0.596,0.404,736.4797127585,50.6912202073,14.1318170351,3.8739547749
24000000.02,220.,0.692,0.308,766.7518439995,40.6648131460,19.8712229250,2.9453566519
24000000.02,220.,0.788,0.212,798.1547293409,30.8108659088,16.5716360463,3.3594550894
24000000.02,220.,0.884,0.116,837.2019342962,19.2849336062,11.0242144547,1.7411949629
24000000.02,220.,0.98,0.02,878.5112839331,4.0390475383,9.0169050347,0.8303714828
24000000.02,240.,0.02,0.98,104.8067024752,243.3402482611,1.2189580934,1.2407547097
24000000.02,240.,0.116,0.884,347.1978828240,166.1534702973,9.6235078824,3.6163627865
24000000.02,240.,0.212,0.788,475.3627135019,124.8208311810,9.9382301502,2.3130661050
24000000.02,240.,0.308,0.692,561.0728923037,97.3394477170,13.8310369170,3.5648439427
24000000.02,240.,0.404,0.596,609.2731498084,81.6776291321,12.8647245950,4.0597914577
24000000.02,240.,0.5,0.5,657.5743350271,66.3794282617,23.2195908480,4.4294606019
24000000.02,240.,0.596,0.404,700.3898716751,53.1191508533,2.3682126987,1.5590558671
24000000.02,240.,0.692,0.308,735.6942951066,41.3984470269,15.1660301740,3.9350991123
24000000.02,240.,0.788,0.212,769.6000059035,30.7712485521,5.8471697777,2.0683283220
24000000.02,240.,0.884,0.116,807.9978183061,18.3031856684,7.2936633083,0.7158328018
24000000.02,240.,0.98,0.02,853.4085610921,3.5151701563,6.0562363448,0.4069358668
24000000.02,260.,0.02,0.98,81.8395555069,237.6977420811,1.8289679475,2.0403741039
24000000.02,260.,0.116,0.884,312.5133010379,165.7541803854,4.0880187384,2.7788843156
24000000.02,260.,0.212,0.788,433.3496885689,127.8318497522,9.9460859694,2.5660900405
24000000.02,260.,0.308,0.692,520.7809122091,100.2368191761,9.8181864868,4.0080151539
24000000.02,260.,0.404,0.596,582.2049733945,80.1975644668,9.4110619390,3.8608302938
24000000.02,260.,0.5,0.5,622.9802244800,68.2492348902,6.5692760023,2.4436886186
24000000.02,260.,0.596,0.404,668.6319208174,53.1968273947,8.8561825276,2.3445523169
24000000.02,260.,0.692,0.308,707.1567566583,41.5782335756,10.2565173522,3.0090807885
24000000.02,260.,0.788,0.212,743.1488524330,29.6997896793,11.0860490177,1.7692557397
24000000.02,260.,0.884,0.116,778.4512754954,17.6511403357,5.8810440505,1.3044349736
24000000.02,260.,0.98,0.02,822.1221517882,3.2734877038,8.0270589139,0.4004172595
24000000.02,280.,0.02,0.98,65.3227805737,228.1615625130,1.6572212344,1.3269725144
24000000.02,280.,0.116,0.884,269.7574117595,166.7979899899,0.8847802605,1.2254685019
24000000.02,280.,0.212,0.788,399.0260824806,126.4699078000,5.9606860017,2.5913162026
24000000.02,280.,0.308,0.692,481.9266519467,100.9342172654,11.3536839454,3.3710103234
24000000.02,280.,0.404,0.596,545.7167860814,81.6292263364,10.2728832415,3.1119027991
24000000.02,280.,0.5,0.5,592.9662317796,67.0090624370,6.7570566228,2.1157150166
24000000.02,280.,0.596,0.404,634.8345936558,53.4597938162,3.8866324153,1.8727646700
24000000.02,280.,0.692,0.308,673.9279889523,41.2977957339,10.2267834882,2.1429787332
24000000.02,280.,0.788,0.212,716.1569628229,28.2945835844,6.6366280918,2.0307962441
24000000.02,280.,0.884,0.116,754.0743229365,16.4658685878,8.3307491558,0.0483470854
24000000.02,280.,0.98,0.02,793.9092186903,3.0937343077,4.6365437883,0.1580508741
24000000.02,300.,0.02,0.98,52.9549530187,218.3012831292,1.6723827278,1.6669571632
24000000.02,300.,0.116,0.884,234.3722461568,164.2255471614,6.3666016870,2.0697477166
24000000.02,300.,0.212,0.788,355.1452583576,128.4113571966,5.2470600489,1.7396771143
24000000.02,300.,0.308,0.692,440.4614553712,102.8582946998,4.8362446866,1.1330495970
24000000.02,300.,0.404,0.596,505.1008371175,82.8653541724,4.0400346327,1.4782579503
24000000.02,300.,0.5,0.5,558.7913804121,66.1833306339,4.4502831745,1.0592345473
24000000.02,300.,0.596,0.404,606.2134034085,52.2011222124,4.4362829662,1.2745899308
24000000.02,300.,0.692,0.308,646.0332963940,39.6432820885,8.3533064572,1.8613673709
24000000.02,300.,0.788,0.212,684.2647144574,28.0560837814,8.5444569551,1.5603523235
24000000.02,300.,0.884,0.116,725.0007764936,15.5942867392,3.8834825500,0.5676512947
24000000.02,300.,0.98,0.02,764.0075194374,2.8015604457,2.5370737054,0.0751600951
24000000.02,320.,0.02,0.98,42.7046980144,206.4850003576,0.8764327435,1.0894502808
24000000.02,320.,0.116,0.884,201.3448792494,161.4035647142,2.3724092820,1.3620610025
24000000.02,320.,0.212,0.788,313.1606022955,128.3028818901,3.3817009062,1.2302851972
24000000.02,320.,0.308,0.692,400.2766768756,102.7220706672,4.6968690203,1.2860897674
24000000.02,320.,0.404,0.596,469.0017215956,82.4972277042,2.9107356596,0.6666655427
24000000.02,320.,0.5,0.5,527.4792390874,65.1459526337,6.7786999748,1.8211278934
24000000.02,320.,0.596,0.404,573.7325918965,51.1723970408,4.9178320725,1.4988503009
24000000.02,320.,0.692,0.308,615.7069733354,38.7335747501,6.3100618770,1.6543497503
24000000.02,320.,0.788,0.212,653.2920903256,26.5809588535,2.0443547579,0.6318047571
24000000.02,320.,0.884,0.116,693.5535193284,14.8112886372,4.2955937969,0.5241196156
24000000.02,320.,0.98,0.02,730.8644038994,2.6739892417,5.0850080052,0.0641824742
24000000.02,340.,0.02,0.98,35.0050954725,194.6734584077,0.8579704434,1.1716021185
24000000.02,340.,0.116,0.884,173.3833561779,156.1926390784,2.7111561229,1.3228429946
24000000.02,340.,0.212,0.788,277.3649973226,126.2639638501,2.6818098426,1.1743494964
24000000.02,340.,0.308,0.692,361.0747160921,102.2837601453,4.0153896878,1.0730032680
24000000.02,340.,0.404,0.596,430.1300944923,82.0997943379,3.8514440544,1.4585066812
24000000.02,340.,0.5,0.5,489.6992679610,64.7210357621,2.5770226645,1.1371725134
24000000.02,340.,0.596,0.404,537.5574623485,50.5689202667,3.7610333113,0.5572260965
24000000.02,340.,0.692,0.308,582.0925890211,37.4449000435,3.6875711014,0.6618846399
24000000.02,340.,0.788,0.212,621.8680192569,25.7285723602,3.4706014229,0.8428469889
24000000.02,340.,0.884,0.116,659.1519897709,14.1943850602,1.5118918054,0.5586151718
24000000.02,340.,0.98,0.02,697.7225613236,2.4812731791,1.9035060389,0.0503310188
24000000.02,360.,0.02,0.98,28.9383396765,182.8456053787,0.7418214939,0.3599282105
24000000.02,360.,0.116,0.884,147.2532619490,150.4345297829,2.3049339001,1.2255586527
24000000.02,360.,0.212,0.788,243.5401196228,123.5896430824,2.6261772535,0.5825533706
24000000.02,360.,0.308,0.692,322.5897057816,101.1918129658,1.2291101280,0.7989432472
24000000.02,360.,0.404,0.596,390.8845802179,81.6129484099,4.8678762559,1.8740191455
24000000.02,360.,0.5,0.5,449.5910490466,64.7957948747,5.2152599953,1.2787685221
24000000.02,360.,0.596,0.404,501.0697296648,50.0208083343,1.7270966976,0.3774535522
24000000.02,360.,0.692,0.308,543.8482594844,37.3978233518,3.7007191990,0.2780488919
24000000.02,360.,0.788,0.212,586.0319522725,25.0825608006,2.8603984882,0.7916348636
24000000.02,360.,0.884,0.116,626.9039484821,13.4132435038,4.1409835282,0.4361281849
24000000.02,360.,0.98,0.02,662.2842950137,2.3232678885,3.2289679416,0.0509940871
24000000.02,380.,0.02,0.98,24.2157409941,171.6771907122,0.5040972790,0.8470078976
24000000.02,380.,0.116,0.884,126.7021062318,144.2246168574,2.0510476407,0.2776142884
24000000.02,380.,0.212,0.788,214.5799577379,119.4309146589,3.3969563438,1.3263551818
24000000.02,380.,0.308,0.692,289.0735214053,98.5901295443,3.4572691494,1.3532967515
24000000.02,380.,0.404,0.596,354.0032294496,80.5635028634,2.8000901678,0.7038013939
24000000.02,380.,0.5,0.5,409.9983798064,64.4573731360,1.8533583728,0.4534542552
24000000.02,380.,0.596,0.404,461.7493834006,49.8198704269,2.2244520732,0.1970000345
24000000.02,380.,0.692,0.308,507.8875331343,36.5485863554,3.7465265732,0.3641257962
24000000.02,380.,0.788,0.212,549.8412744011,24.5595453862,3.0470351514,0.5889631005
24000000.02,380.,0.884,0.116,588.9238495192,13.0634835760,3.2568721888,0.4249932823
24000000.02,380.,0.98,0.02,625.5776128387,2.2324629176,3.3254267740,0.0326766931
24000000.02,400.,0.02,0.98,20.5330614694,160.8730899649,0.2973326506,0.6988560991
24000000.02,400.,0.116,0.884,109.7014238266,136.6752725950,0.9106035021,0.7891503631
24000000.02,400.,0.212,0.788,189.1370812229,115.0125019211,1.7245630633,0.8071105924
24000000.02,400.,0.308,0.692,256.6400822707,96.2586066585,1.0985147001,0.3895434370
24000000.02,400.,0.404,0.596,318.7490880234,78.9080940978,4.7769364006,0.9145721750
24000000.02,400.,0.5,0.5,373.7053194070,63.3693048107,3.3032240495,0.6424747208
24000000.02,400.,0.596,0.404,425.9503232447,49.0847446790,3.4419690038,0.2766942275
24000000.02,400.,0.692,0.308,471.2321331491,36.0981419820,1.9862198187,0.4773137931
24000000.02,400.,0.788,0.212,513.1408661110,24.1285615889,2.6515950489,0.3122465675
24000000.02,400.,0.884,0.116,551.8891977366,12.9217230592,1.2923989925,0.1252996358
24000000.02,400.,0.98,0.02,589.7139953162,2.1730866114,3.9130245816,0.0487564635
25500000.015,200.,0.02,0.98,178.6932450447,240.4203993393,6.1318110017,1.5030676922
25500000.015,200.,0.116,0.884,444.5815792492,154.6947383144,24.2048909042,6.1998871637
25500000.015,200.,0.212,0.788,548.7521643485,119.2316675341,20.1137609557,6.5791489741
25500000.015,200.,0.308,0.692,666.6985640762,82.3128992494,26.1924946009,5.1719447706
25500000.015,200.,0.404,0.596,709.8853510452,67.5696397470,39.7493037809,13.3137898964
25500000.015,200.,0.5,0.5,748.2841636324,57.5179040994,19.5158697287,4.9592424445
25500000.015,200.,0.596,0.404,781.7959835671,46.3411349778,28.3111502463,6.2934252569
25500000.015,200.,0.692,0.308,798.5871727713,38.7595995410,17.3899515345,6.6572066593
25500000.015,200.,0.788,0.212,830.8125735189,29.9608664027,14.6076194113,2.3444563112
25500000.015,200.,0.884,0.116,859.9960493368,19.7225479235,25.7725034904,1.9669892761
25500000.015,200.,0.98,0.02,904.2958598617,4.8719403029,18.3174844069,1.2036027134
25500000.015,220.,0.02,0.98,134.4638111419,244.8068529708,10.2306222089,3.6441326873
25500000.015,220.,0.116,0.884,394.4763338742,160.6037913967,13.1574730856,6.2585137200
25500000.015,220.,0.212,0.788,516.7819925138,121.2291779770,18.7547718194,6.5587453379
25500000.015,220.,0.308,0.692,592.8522107405,95.2354511236,20.8239578296,5.5585608333
25500000.015,220.,0.404,0.596,660.8179335329,75.6805890499,22.6306657828,7.6440400445
25500000.015,220.,0.5,0.5,699.6491895506,62.7391733464,17.2835906478,4.6336087228
25500000.015,220.,0.596,0.404,732.5464415402,51.6502586142,18.9199071165,2.7426889541
25500000.015,220.,0.692,0.308,769.0177166418,39.8414020249,5.3340125298,1.4535772348
25500000.015,220.,0.788,0.212,806.9563534087,28.8753839802,7.9842995869,1.2981529834
25500000.015,220.,0.884,0.116,830.3390315959,19.6721891244,15.3920933502,2.5183702694
25500000.015,220.,0.98,0.02,874.7328594688,4.1179507258,12.4756237154,1.0353339952
25500000.015,240.,0.02,0.98,102.4509041490,244.0077427054,2.3226876400,1.3275112923
25500000.015,240.,0.116,0.884,350.1493365145,165.7081645768,9.2204111099,2.6147263016
25500000.015,240.,0.212,0.788,469.9909950445,127.1541443072,14.5053860380,5.3690247260
25500000.015,240.,0.308,0.692,548.1313225186,100.8364502486,11.2888988998,3.9646176162
25500000.015,240.,0.404,0.596,603.1088305555,83.5908656663,22.2202622654,4.4269532945
25500000.015,240.,0.5,0.5,662.2036437684,65.6790795910,24.0021446849,5.7456011311
25500000.015,240.,0.596,0.404,699.0120719902,52.8236617314,11.0482023736,1.6765329230
25500000.015,240.,0.692,0.308,741.4993662532,40.7579387988,6.1978327799,1.9664719858
25500000.015,240.,0.788,0.212,771.1761149075,30.8709384197,11.8601237490,2.7063272651
25500000.015,240.,0.884,0.116,808.3334256866,18.5828610003,4.8632881225,0.9572952890
25500000.015,240.,0.98,0.02,858.1485266153,3.4504231289,5.3071205566,0.5288688098
25500000.015,260.,0.02,0.98,81.5635954961,238.0051661390,2.4339729276,2.2674706319
25500000.015,260.,0.116,0.884,309.2812501173,167.2760836316,5.3885329669,1.6367682075
25500000.015,260.,0.212,0.788,431.3313161407,128.8582542419,7.9164302386,2.9137825852
25500000.015,260.,0.308,0.692,512.3898184374,102.9267216657,7.5770989348,3.3951759027
25500000.015,260.,0.404,0.596,577.6610440437,83.0191490828,16.3311655690,5.2484194444
25500000.015,260.,0.5,0.5,618.0426770446,69.5674154106,9.6724793659,3.1412382322
25500000.015,260.,0.596,0.404,666.0552635567,54.7364009766,7.1730480801,2.8027148370
25500000.015,260.,0.692,0.308,705.2876845061,42.0828824497,7.6854769966,1.6469453135
25500000.015,260.,0.788,0.212,741.3027845255,30.2729318246,3.9180209897,1.0805726541
25500000.015,260.,0.884,0.116,775.0857453999,17.9258096250,6.2050846541,1.2494837838
25500000.015,260.,0.98,0.02,826.1310733290,3.2792562562,3.8355915993,0.2093306082
25500000.015,280.,0.02,0.98,64.0805513586,230.4860570476,0.3607625890,2.2554453980
25500000.015,280.,0.116,0.884,269.9852719859,167.9329029387,7.9875730224,2.8825378341
25500000.015,280.,0.212,0.788,392.5658904518,129.8562469535,4.8683342541,1.4972597181
25500000.015,280.,0.308,0.692,475.7476027032,103.5566873670,3.5833503662,2.1647789906
25500000.015,280.,0.404,0.596,539.0813799041,83.7741995431,6.5928722780,2.1131926227
25500000.015,280.,0.5,0.5,591.5198739898,68.3156063950,11.1616297529,2.3435802869
25500000.015,280.,0.596,0.404,634.9644357960,54.5501165183,7.3410188152,2.1913883010
25500000.015,280.,0.692,0.308,672.4602635834,41.9927405308,8.0232275867,1.5512977813
25500000.015,280.,0.788,0.212,714.1085848580,29.1659333648,7.5116933264,1.1291447386
25500000.015,280.,0.884,0.116,752.0911388194,16.8034946641,3.3000859924,0.6712057244
25500000.015,280.,0.98,0.02,792.8893032237,3.0571006849,7.1750515426,0.3508813652
25500000.015,300.,0.02,0.98,52.3986685554,219.7248226118,1.6459129769,1.3047528684
25500000.015,300.,0.116,0.884,233.0802804918,166.2221293315,2.6973152368,1.6393575488
25500000.015,300.,0.212,0.788,355.1234361491,129.6892241558,2.2741993605,0.8007029080
25500000.015,300.,0.308,0.692,436.7019434877,104.8433729177,7.7019921642,1.5527257100
25500000.015,300.,0.404,0.596,506.2426841737,83.2164402042,10.2131133621,2.2173471401
25500000.015,300.,0.5,0.5,558.0913421507,67.6693296145,5.9159346383,1.7136969824
25500000.015,300.,0.596,0.404,604.8085987407,53.3136240037,4.3317086258,0.5207202178
25500000.015,300.,0.692,0.308,645.0931229141,40.3595108545,8.6121957394,1.7604901478
25500000.015,300.,0.788,0.212,686.5923257643,27.9075932870,3.4863982902,0.7457954381
25500000.015,300.,0.884,0.116,724.3642954143,16.1373263238,3.8038291961,0.4904919420
25500000.015,300.,0.98,0.02,764.7007382586,2.8817234320,4.7538869610,0.0640240480
25500000.015,320.,0.02,0.98,42.2839840210,208.6193978850,1.3036454464,1.7882537947
25500000.015,320.,0.116,0.884,200.8456053057,163.0316888902,2.0549960311,0.8689790937
25500000.015,320.,0.212,0.788,313.2822611075,129.6911801591,4.6178171407,0.8969375776
25500000.015,320.,0.308,0.692,400.6376525734,104.0645520433,7.1929913214,2.1104715200
25500000.015,320.,0.404,0.596,469.8201453377,83.3662568027,4.4987412663,0.6879719194
25500000.015,320.,0.5,0.5,524.1402593455,66.8798004504,5.4381264134,1.5173471221
25500000.015,320.,0.596,0.404,572.5925633576,52.2510500277,4.2941211105,1.3536312068
25500000.015,320.,0.692,0.308,616.0407621985,39.1729793078,4.2600809522,1.2887069859
25500000.015,320.,0.788,0.212,655.2324483588,27.3303070667,2.2075456109,0.4890921329
25500000.015,320.,0.884,0.116,692.5061442496,15.0334110558,5.7024032558,0.2871020808
25500000.015,320.,0.98,0.02,731.3881369018,2.6934829704,5.5492144683,0.1374254242
25500000.015,340.,0.02,0.98,35.0168249095,196.7235157212,0.5449867492,0.8164158283
25500000.015,340.,0.116,0.884,172.3332533229,158.3210028326,2.8003472555,1.4673517982
25500000.015,340.,0.212,0.788,276.4911088007,127.8901320227,4.2250651735,0.7899811122
25500000.015,340.,0.308,0.692,361.3180337162,103.6533603480,3.8353439706,1.6077183043
25500000.015,340.,0.404,0.596,429.4105071693,83.7488709569,6.3721876046,1.4600901568
25500000.015,340.,0.5,0.5,487.7597282607,66.4377768373,4.1505792235,0.7713264062
25500000.015,340.,0.596,0.404,537.7986886776,51.8489752974,4.2561740498,1.3838100455
25500000.015,340.,0.692,0.308,581.7487073866,38.3584199309,3.3577689438,0.6800335876
25500000.015,340.,0.788,0.212,622.2065362652,26.3655332601,3.0138160256,0.3257212544
25500000.015,340.,0.884,0.116,662.8013904277,14.2485895609,2.8510176879,0.3658027034
25500000.015,340.,0.98,0.02,699.2507523950,2.5502305867,3.2760817484,0.0491421290
25500000.015,360.,0.02,0.98,29.0719097773,185.5733018320,0.3506493843,0.9687152990
25500000.015,360.,0.116,0.884,148.5035835663,152.7274298900,1.1747666684,0.8963252637
25500000.015,360.,0.212,0.788,243.8910025492,125.5028464640,1.3768024187,0.6571152176
25500000.015,360.,0.308,0.692,323.6238056837,102.7175287610,3.0311791363,0.9988695774
25500000.015,360.,0.404,0.596,390.9479555483,83.1508975144,3.0141117285,0.7888943885
25500000.015,360.,0.5,0.5,449.9370219761,66.1862812153,2.3219579642,0.5602790778
25500000.015,360.,0.596,0.404,500.9829863863,51.2120807027,3.8302372197,0.4133078440
25500000.015,360.,0.692,0.308,548.0287581390,37.6578060394,3.0090354372,0.4110664418
25500000.015,360.,0.788,0.212,589.2675493020,25.3984719240,5.8352204279,0.8123739896
25500000.015,360.,0.884,0.116,628.7085541936,13.7849836053,2.4584424332,0.4175513496
25500000.015,360.,0.98,0.02,666.5257140002,2.3691510866,5.2224004699,0.0645131533
25500000.015,380.,0.02,0.98,24.5912648309,174.3270780138,0.4198410385,1.1377863402
25500000.015,380.,0.116,0.884,127.4072363418,146.1570487469,1.3422932865,0.8908742781
25500000.015,380.,0.212,0.788,215.3049096872,121.5805292296,2.6628350948,1.2982276161
25500000.015,380.,0.308,0.692,290.2222788276,100.2150379181,2.2297953298,0.9473378079
25500000.015,380.,0.404,0.596,355.3923039422,81.9757704620,3.7241875097,0.6187818853
25500000.015,380.,0.5,0.5,413.0394864032,65.4370987651,2.2711834946,0.5117409789
25500000.015,380.,0.596,0.404,464.7228411513,50.6573050977,2.1269383040,0.2924555722
25500000.015,380.,0.692,0.308,509.3919016281,37.5047736387,3.3499311976,0.5567984258
25500000.015,380.,0.788,0.212,552.5869628512,25.1775761516,1.7522509987,0.0633636300
25500000.015,380.,0.884,0.116,593.2507388220,13.4375112069,2.0067683508,0.2437151856
25500000.015,380.,0.98,0.02,630.8398565505,2.2958838410,3.5768895901,0.0335844836
25500000.015,400.,0.02,0.98,20.7549205884,163.9515077715,0.4646974114,1.5195112464
25500000.015,400.,0.116,0.884,110.4858412939,139.4904919119,1.2091866110,0.8180633740
25500000.015,400.,0.212,0.788,189.8239352333,117.4476929865,1.8005631326,0.8104735295
25500000.015,400.,0.308,0.692,260.0181601361,97.5340203252,2.8680878930,1.0732120485
25500000.015,400.,0.404,0.596,322.5607913554,80.1736282898,1.8728500117,0.8203198100
25500000.015,400.,0.5,0.5,378.5740359601,64.2409861171,4.3088328466,0.8102196794
25500000.015,400.,0.596,0.404,426.3966783330,50.2151488743,1.2902889628,0.2577487542
25500000.015,400.,0.692,0.308,473.3044246174,37.0091754244,2.6104356409,0.4101874913
25500000.015,400.,0.788,0.212,517.5206742693,24.7354862333,2.2367665030,0.3935531703
25500000.015,400.,0.884,0.116,555.4172123590,13.2675709803,2.2611671663,0.2502986244
25500000.015,400.,0.98,0.02,593.7726533070,2.2356124146,2.0547432022,0.0323596547
27000000.01,200.,0.02,0.98,182.6633412397,238.8555303238,15.5414143019,5.8895674361
27000000.01,200.,0.116,0.884,439.2907848147,155.5450693466,27.7891944227,9.8172301087
27000000.01,200.,0.212,0.788,545.9220057666,121.2394884355,23.3231211703,6.0741069114
27000000.01,200.,0.308,0.692,662.1319941841,83.4608411699,25.4845333738,7.1580831382
27000000.01,200.,0.404,0.596,704.9812643293,70.3343676543,39.4060187274,10.2911826061
27000000.01,200.,0.5,0.5,755.3440117638,55.2906792925,24.6987313679,3.2542347542
27000000.01,200.,0.596,0.404,772.9042519636,48.2260923443,17.8357990396,4.4213874002
27000000.01,200.,0.692,0.308,803.7226658225,38.3011322384,17.5420147903,2.6458326317
27000000.01,200.,0.788,0.212,830.0156992076,28.8899048189,16.8105462487,3.6936930497
27000000.01,200.,0.884,0.116,866.7295645262,18.2996383403,5.7339838803,1.4738041184
27000000.01,200.,0.98,0.02,899.4207784979,5.5895614781,10.4996425506,0.9020230463
27000000.01,220.,0.02,0.98,131.0968262325,246.4123007685,9.8485703141,1.7902404798
27000000.01,220.,0.116,0.884,383.0713203404,165.3214063476,7.5285400720,3.3740570954
27000000.01,220.,0.212,0.788,501.3015906294,126.6458154945,16.2449412749,3.6791694737
27000000.01,220.,0.308,0.692,586.4693966257,98.8004164848,8.6456723563,3.4601490947
27000000.01,220.,0.404,0.596,660.8920381157,75.2943612623,14.2842107369,3.0080462429
27000000.01,220.,0.5,0.5,694.1899094819,64.3658388079,27.0388560629,7.2856290338
27000000.01,220.,0.596,0.404,729.0354300552,52.3860474141,20.1324861284,4.8474549975
27000000.01,220.,0.692,0.308,764.0909893847,42.6024499937,5.7430111014,1.4977314517
27000000.01,220.,0.788,0.212,803.7874959667,29.7226318206,16.4409140171,4.0904705512
27000000.01,220.,0.884,0.116,841.7530467906,18.9072923419,12.5089210105,1.7993278846
27000000.01,220.,0.98,0.02,880.3103431666,4.2282825779,18.4522601520,0.8736173919
27000000.01,240.,0.02,0.98,99.3295100104,246.2556215819,3.3181333688,1.0642549167
27000000.01,240.,0.116,0.884,342.9444616229,168.7366545681,5.9441208442,3.2855368780
27000000.01,240.,0.212,0.788,459.3891297069,131.4025173606,12.2764941201,3.8595151052
27000000.01,240.,0.308,0.692,547.6325941301,102.2015085452,21.0668254444,7.1086362609
27000000.01,240.,0.404,0.596,612.1116735702,80.9250982693,11.5224872589,4.0532218859
27000000.01,240.,0.5,0.5,653.0708676877,68.0010876807,15.7021251001,4.6334380395
27000000.01,240.,0.596,0.404,699.6414608518,53.7709309653,4.4001027324,1.5451847362
27000000.01,240.,0.692,0.308,739.6025617110,42.3121326772,4.0238932014,2.3687662185
27000000.01,240.,0.788,0.212,777.0545632299,29.3916362642,11.8856413377,2.0647823204
27000000.01,240.,0.884,0.116,814.0376600450,17.5664685958,6.7787309826,1.2026306267
27000000.01,240.,0.98,0.02,853.2702628461,3.6956197570,4.9531673488,0.6714556576
27000000.01,260.,0.02,0.98,77.8892811513,240.9446082473,2.1539187454,0.9211748567
27000000.01,260.,0.116,0.884,306.6795882428,169.1038196109,11.1810651247,3.4181554434
27000000.01,260.,0.212,0.788,428.2575671571,130.1875740359,8.3954812011,2.9842797958
27000000.01,260.,0.308,0.692,507.8998990524,105.0615170244,17.9022441824,6.2424407766
27000000.01,260.,0.404,0.596,572.7447732614,84.6114352984,10.1268945518,2.6510370604
27000000.01,260.,0.5,0.5,622.6898981820,68.6205771605,11.7819372673,3.0649760285
27000000.01,260.,0.596,0.404,670.2484009071,54.0032312321,13.2283588737,3.7246170554
27000000.01,260.,0.692,0.308,707.0214589661,41.6838577585,5.3421954741,1.1487983582
27000000.01,260.,0.788,0.212,742.9765479123,30.4406176743,4.2397308944,1.1113283067
27000000.01,260.,0.884,0.116,783.9087370468,17.7270929418,8.7750063571,1.2551520447
27000000.01,260.,0.98,0.02,825.8161970465,3.2795546296,8.9762997821,0.3492057367
27000000.01,280.,0.02,0.98,62.8956054408,232.1154741750,1.4349825268,0.8760613582
27000000.01,280.,0.116,0.884,266.0857342649,169.8854584563,6.8789054777,1.9902620333
